post_type,caption,like_count,comment_count,date,time,engagement_rate
Image,"['himpun', 'mahasiswa', 'sistem', 'bangkit', 'energi', 'proudly', 'present', 'webinar', 'nasional', 'tema', 'solar', 'energy', 'solution', 'for', 'renewable', 'energy', 'goals', 'of', 'narasumber', 'khoiria', 'oktaviani', 'senior', 'communication', 'specialist', 'tri', 'esdm', 'narasumber', 'dr', 'marlistya', 'citaningrum', 'sustainable', 'energy', 'access', 'for', 'essential', 'services', 'reform', 'bayar', 'gratis', 'save', 'the', 'date', 'sabtu', 'januari', 'wib', 'zoom', 'meeting', 'conference', 'live', 'streaming', 'youtube', 'hima', 'energi', 'pens', 'fasilitas', 'ilmu', 'manfaat', 'relasi', 'esertifikat', 'alur', 'daftar', 'isi', 'link', 'daftar', 'join', 'whatsapp', 'group', 'cp', 'fiyanwa', 'cp', 'nfaidah', 'ifaline', 'kuota', 'batas', 'do', 'something', 'today', 'that', 'your', 'future', 'self', 'will', 'thank', 'you', 'for', 'sean', 'patrick', 'flanery', 'dont', 'miss', 'it', 'guys']",322,0,2021-01-24,15:01:08,1.0284911204803884
Carousel,"['sarana', 'apresiasi', 'mahasiswa', 'ide', 'kreatif', 'nyata', 'buah', 'produk', 'teknologi', 'inovatif', 'kompetitif', 'dtik', 'festival', 'sukses', 'gelar', 'departemen', 'teknik', 'informatika', 'komputer', 'pens', 'giat', 'langsung', 'virtual', 'selasa', 'siar', 'langsung', 'channel', 'youtube', 'dtik', 'fest', 'usung', 'tema', 'modern', 'and', 'technology', 'dtik', 'fest', 'mahasiswa', 'program', 'studi', 'teknik', 'informatika', 'mahasiswa', 'program', 'studi', 'teknik', 'komputer', 'semester', 'berita', 'lengkap', 'baca']",621,3,2021-01-20,15:27:47,1.9931008049060943
Image,"['sosialisasi', 'validitas', 'data', 'pdss', 'snmptn', 'snmpn', 'pusdatin', 'selasa', 'januari', 'wib', 'acara', 'buka', 'guru', 'bk', 'siswa', 'zoom', 'meeting', 'snmptn', 'snmpn', 'politeknik', 'pensjoss', 'pens']",335,1,2021-01-17,10:08:29,1.073208125718666
Carousel,"['tingkat', 'prestasi', 'mahasiswa', 'pens', 'upaya', 'jenis', 'giat', 'menteri', 'riset', 'teknologi', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'pens', 'gelar', 'sosialisasi', 'sharing', 'mahasiswa', 'prestasi', 'sabtu', 'daring', 'cisco', 'webex', 'video', 'conference', 'muhammad', 'alan', 'nur', 'rupa', 'juara', 'pilih', 'mahasiswa', 'prestasi', 'pilmapres', 'diploma', 'hadir', 'bicara', 'giat', 'kali', 'berita', 'lengkap', 'baca']",301,0,2021-01-17,10:05:40,0.9614156126229718
Image,"['direktur', 'sivitas', 'akademika', 'politeknik', 'elektronika', 'negeri', 'prihatin', 'musibah', 'banjir', 'kalimantan', 'selatan', 'iring', 'doa', 'panjat', 'moga', 'musibah', 'banjir', 'reda', 'tanggulang', 'moga', 'korban', 'dampak', 'sabar', 'tabah', 'sehat', 'selamat', 'pens', 'pensjoss', 'politeknik', 'banjir', 'banjirkalsel']",403,2,2021-01-17,07:54:07,1.2935990801073207
Carousel,"['kolaborasi', 'bliblicom', 'himpun', 'mahasiswa', 'teknik', 'informatika', 'pens', 'helat', 'webinar', 'sabtu', 'giat', 'hadir', 'anandita', 'melisa', 'humaira', 'faza', 'zulfika', 'permana', 'putra', 'rupa', 'associate', 'software', 'development', 'engineer', 'bliblicom', 'selenggara', 'daring', 'webex', 'meeting', 'siar', 'langsung', 'youtube', 'himit', 'pens', 'webinar', 'buka', 'berita', 'lengkap', 'baca']",280,0,2021-01-16,18:42:30,0.8943401047655551
Image,"['visitor', 'registration', 'dtik', 'fest', 'departemen', 'teknik', 'informatika', 'komputer', 'pens', 'proudly', 'present', 'dtik', 'fest', 'innovation', 'for', 'nation', 'hallo', 'visitor', 'registration', 'dtik', 'fest', 'resmi', 'buka', 'lohh', 'sih', 'dtik', 'fest', 'dtik', 'fest', 'buah', 'acara', 'pamer', 'produk', 'inovatif', 'mahasiswa', 'teknik', 'informatika', 'komputer', 'pens', 'tarik', 'acara', 'gratis', 'loh', 'buka', 'penasaran', 'yuk', 'langsung', 'daftar', 'klik', 'link', 'ya', 'dtik', 'fest', 'selasa', 'januari', 'virtual', 'exhibition', 'dtikfestcom', 'selesai', 'seru', 'acara', 'menang', 'doorprizedoorprize', 'tarik', 'unjung', 'pilih', 'ya', 'tunggu', 'hadir', 'for', 'more', 'information', 'zacky', 'nizhar', 'rizky', 'mega', 'facebook', 'dtik', 'fest', 'instagram', 'dtikfest', 'youtube', 'dtik', 'fest', 'acara', 'dukung', 'sponsor', 'virtuahive', 'rasyid', 'technologies', 'maulid', 'games', 'piramida', 'teknologi', 'informasi', 'pti', 'hewlett', 'packard', 'enterprise', 'hpeserta', 'dukung', 'rasyid', 'institute', 'sinergi', 'dimensi', 'informatika', 'sindika', 'profil', 'trustmedis', 'alterra', 'dtikfest', 'modernandteknologi']",229,0,2021-01-16,11:54:29,0.7314424428261147
Image,"['sosialisasi', 'snmptn', 'snmpn', 'terima', 'mahasiswa', 'narsumber', 'prof', 'dr', 'ir', 'budi', 'prasetyo', 'widyobroto', 'dess', 'dea', 'ketua', 'laksana', 'eksekutif', 'lembaga', 'tes', 'masuk', 'guru', 'negeri', 'ltmpt', 'wikan', 'sakarinto', 'st', 'msc', 'phd', 'direktur', 'jenderal', 'didik', 'vokasi', 'dr', 'zainal', 'arief', 'ketua', 'forum', 'direktur', 'politeknik', 'negeri', 'indonesia', 'fdpni', 'acara', 'buka', 'guru', 'bk', 'siswa', 'jumat', 'januari', 'wib', 'saksi', 'live', 'streaming', 'youtube', 'direktorat', 'jenderal', 'didik', 'vokasi']",451,0,2021-01-15,09:00:05,1.4405263830330906
Image,"['innalillahi', 'wa', 'inna', 'ilaihi', 'rojiun', 'direktur', 'keluarga', 'politeknik', 'elektronika', 'negeri', 'bela', 'sungkawa', 'wafat', 'prof', 'dr', 'ir', 'anang', 'tjahjono', 'mt', 'guru', 'politeknik', 'elektronika', 'negeri', 'wafat', 'kamis', 'januari', 'moga', 'allah', 'swt', 'terima', 'amal', 'ibadah', 'jannahnya', 'aamiin']",1949,37,2021-01-14,19:52:29,6.343426600229973
Image,"['innalillahi', 'wa', 'inna', 'ilaihi', 'rojiun', 'direktur', 'keluarga', 'politeknik', 'elektronika', 'negeri', 'bela', 'sungkawa', 'wafat', 'syaikh', 'ali', 'saleh', 'mohammed', 'ali', 'jaber', 'wafat', 'kamis', 'januari', 'moga', 'allah', 'swt', 'terima', 'amal', 'ibadah', 'jannahnya', 'aamiin']",1129,3,2021-01-14,18:08:02,3.61568928069503
Image,"['sosialisasi', 'terima', 'mahasiswa', 'politeknik', 'elektronika', 'negeri', 'jalur', 'snmptn', 'khusus', 'jenjang', 'sarjana', 'terap', 'jalur', 'snmpn', 'khusus', 'jenjang', 'diploma', 'kamis', 'januari', 'wib', 'live', 'streaming', 'youtube', 'pens', 'tv', 'bitlysnmptnpol', 'ayooo', 'daftar', 'politeknik', 'pens', 'pensjoss', 'politeknik', 'snmptn', 'snmpn']",514,3,2021-01-14,07:32:13,1.651335122013543
Carousel,"['program', 'studi', 'jenjang', 'sarjana', 'terap', 'diploma', 'politeknik', 'elektronika', 'negeri', 'jalur', 'daftar', 'snmptn', 'snmpn', 'ayo', 'daftar', 'politeknik', 'informasi', 'kunjung', 'pmbpensacid']",982,19,2021-01-14,07:00:15,3.19726587453686
Carousel,"['daftar', 'mahasiswa', 'politeknik', 'elektronika', 'negeri', 'jalur', 'daftar', 'snmptn', 'jenjang', 'sarjana', 'terap', 'snmpn', 'jenjang', 'diploma', 'informasi', 'daftar', 'mahasiswa', 'kunjung', 'pmbpensacid']",1106,28,2021-01-12,18:34:50,3.6220774243004974
Carousel,"['rangka', 'wawas', 'mahasiswa', 'tingkat', 'kapasitas', 'unit', 'giat', 'rohani', 'islam', 'ukki', 'pens', 'helat', 'sharing', 'session', 'tajuk', 'organisasi', 'ginigini', 'aja', 'selenggara', 'aplikasi', 'zoom', 'video', 'conference', 'giat', 'hadir', 'irfan', 'shiddiq', 'ketua', 'ukki', 'pens', 'narasumber', 'langsung', 'sabtu', 'giat', 'sharing', 'session', 'kali', 'buka', 'berita', 'lengkap', 'baca']",485,10,2021-01-11,14:05:00,1.581065542353392
Carousel,"['global', 'young', 'scientist', 'challenge', 'gysc', 'buah', 'toreh', 'prestasi', 'pens', 'kancah', 'internasional', 'kompetisi', 'selenggara', 'daring', 'final', 'negara', 'menang', 'langsung', 'jumat', 'hasil', 'nobat', 'mahasiswa', 'pens', 'program', 'studi', 'teknik', 'komputer', 'raih', 'medali', 'emas', 'ajang', 'gycs', 'berita', 'lengkap', 'baca']",325,0,2021-01-11,12:42:24,1.0380733358885907
Image,"['direktur', 'sivitas', 'akademika', 'pens', 'duka', 'cita', 'tinggal', 'keluarga', 'dosen', 'politeknik', 'negeri', 'pontianak', 'celaka', 'pesawat', 'sriwijaya', 'sj', 'moga', 'allah', 'swt', 'terima', 'amal', 'ibadah', 'jannahnya', 'amin', 'pens', 'pensjoss', 'politeknik', 'sriwijayaair', 'sriwijayaairsj']",1416,23,2021-01-11,11:20:01,4.596269324134407
Image,"['launching', 'seleksi', 'nasional', 'masuk', 'politeknik', 'negeri', 'snmpn', 'wikan', 'sakarinto', 'st', 'msc', 'phd', 'direktur', 'jenderal', 'didik', 'vokasi', 'dr', 'benny', 'bandanadjaya', 'st', 'mt', 'direktur', 'didik', 'vokasi', 'profesi', 'dr', 'zainal', 'arief', 'ketua', 'fdpni', 'senin', 'januari', 'wib', 'live', 'streaming', 'youtube', 'bitlypeluncuransnmpn']",324,0,2021-01-11,10:40:54,1.0348792640858566
Image,"['selamat', 'juta', 'pohon', 'dunia', 'januari', 'jaga', 'lingkung', 'mu', 'rusak', 'lingkung', 'tebang', 'pohon', 'nya', 'hancur', 'dunia', 'tanam', 'pohon', 'bangun', 'istana', 'hidup', 'mari', 'tanam', 'pohon', 'umat', 'manusia', 'pens', 'pensjoss', 'politeknik', 'indonesia', 'harisejutapohon', 'haripohon']",255,0,2021-01-10,12:29:58,0.814488309697202
Image,"['muncul', 'klaster', 'kantor', 'politeknik', 'elektronika', 'negeri', 'laku', 'batas', 'sosial', 'skala', 'psbb', 'work', 'from', 'home', 'wfh', 'dosen', 'karyawan', 'januari', 'pakaimasker', 'jagajarak', 'cucitangan']",381,0,2021-01-09,10:49:52,1.2169413568417018
Carousel,"['tempeniza', 'mesin', 'goreng', 'tempe', 'produk', 'hasil', 'tenant', 'inkubator', 'pens', 'sky', 'venture', 'kerja', 'direktorat', 'ikm', 'tri', 'industri', 'komunitas', 'rajin', 'tempe', 'sanan', 'malang', 'tenant', 'teneniza', 'kembang', 'produk', 'inovasi', 'mesin', 'goreng', 'tempe', 'pens', 'politeknik', 'pensjoss', 'inovasi', 'tempeniza']",801,4,2021-01-05,14:39:27,2.5712278012009717
Image,"['selamat', 'tempuh', 'uji', 'semester', 'semangat', 'kerja', 'lupa', 'doa', 'moga', 'lancar', 'pens', 'pensjoss', 'politeknik']",342,0,2021-01-04,07:57:12,1.092372556535071
Carousel,"['kenal', 'ragam', 'giat', 'prestasi', 'mahasiswa', 'pens', 'rabu', 'menteri', 'riset', 'teknologi', 'bem', 'pens', 'helat', 'giat', 'sharing', 'session', 'tajuk', 'the', 'heroes', 'of', 'pens', 'giat', 'hadir', 'mahasiswa', 'angkat', 'laksana', 'daring', 'webex', 'video', 'conference', 'narasumber', 'tim', 'kmhe', 'komurindokombat', 'kri', 'krti', 'papar', 'kena', 'jobdesk', 'harga', 'raih', 'berita', 'lengkap', 'baca']",424,0,2021-01-01,10:50:21,1.3542864443592693
Image,"['penuh', 'kenang', 'lupa', 'biar', 'kenang', 'buah', 'cerita', 'motivasi', 'selamat', 'pensjoss', 'pens', 'tahunbaru']",252,0,2021-01-01,00:35:03,0.8049060942889995
Image,"['prestasi', 'bangga', 'raih', 'mahasiswa', 'pens', 'kali', 'mahasiswa', 'sukses', 'bawa', 'pulang', 'medali', 'emas', 'tujuh', 'medali', 'perak', 'enam', 'medali', 'perunggu', 'ajang', 'olimpiade', 'sains', 'mahasiswa', 'osm', 'tingkat', 'nasional', 'giat', 'selenggara', 'latih', 'olimpiade', 'sains', 'indonesia', 'pos', 'langsung', 'daring', 'minggu', 'guru', 'negeri', 'swasta', 'berita', 'lengkap', 'baca']",252,0,2020-12-30,15:33:59,0.8049060942889995
Carousel,"['menteri', 'riset', 'teknologi', 'bem', 'pens', 'selenggara', 'sosialisai', 'pkm', 'bidang', 'aigtgfk', 'selasa', 'giat', 'tuju', 'kenal', 'tingkat', 'minat', 'mahasiswa', 'giat', 'pkm', 'khusus', 'angkat', 'beda', 'tahuntahun', 'sosialisasi', 'kali', 'helat', 'daring', 'webex', 'video', 'conference', 'berita', 'lengkap', 'baca']",471,0,2020-12-30,12:30:51,1.504407819087773
Carousel,"['enterprise', 'technology', 'hybrid', 'online', 'learning', 'ethol', 'aplikasi', 'digital', 'didik', 'bas', 'hybrid', 'gabung', 'teori', 'praktek', 'distance', 'learning', 'ethol', 'kembang', 'sistem', 'dosenjaga', 'ethol', 'nama', 'ethol', 'sistem', 'versi', 'gabung', 'teknologi', 'yg', 'pisah', 'inovasipens', 'ethol', 'politekniknegerisurabaya', 'politeknik']",531,0,2020-12-29,18:05:05,1.6960521272518203
Image,"['lilin', 'cahaya', 'binar', 'gelap', 'inspirasi', 'beda', 'hati', 'moga', 'natal', 'catat', 'ceria', 'jalan', 'segar', 'cerah', 'selamat', 'natal', 'raya', 'politeknik', 'pensjoss', 'selamatharinatal']",326,2,2020-12-25,09:13:24,1.047655551296793
Carousel,"['mahasiswa', 'pens', 'muqorroba', 'lada', 'sattar', 'sukses', 'toreh', 'prestasi', 'ajang', 'festika', 'iv', 'selenggara', 'institut', 'teknologi', 'bisnis', 'itb', 'stikom', 'bal', 'kampus', 'jimbaran', 'puncak', 'giat', 'menang', 'minggu', 'hasil', 'nobat', 'mahasiswa', 'program', 'studi', 'teknik', 'informatika', 'juara', 'kategori', 'web', 'design', 'giat', 'awarding', 'kompetisi', 'nasional', 'langsung', 'offline', 'hall', 'itb', 'stikom', 'bal', 'kampus', 'jimbaran', 'berita', 'lengkap', 'baca']",439,0,2020-12-22,18:56:50,1.402197521400281
Carousel,"['pens', 'selenggara', 'rapat', 'senat', 'buka', 'kukuh', 'guru', 'perdana', 'selasa', 'guru', 'kukuh', 'prof', 'ir', 'dadet', 'pramadihanto', 'meng', 'phd', 'bidang', 'ilmu', 'robotic', 'computer', 'vision', 'prof', 'dr', 'ir', 'anang', 'tjahjono', 'mt', 'bidang', 'ilmu', 'teknik', 'elektro', 'giat', 'langsung', 'daring', 'luring', 'ruang', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'pens', 'terap', 'protokol', 'sehat', 'ketat', 'berita', 'lengkap', 'baca']",813,2,2020-12-22,13:51:18,2.603168519228312
Carousel,"['delegasi', 'pens', 'gelar', 'esl', 'idea', 'design', 'competition', 'creativity', 'station', 'daring', 'senin', 'sukses', 'terima', 'harga', 'tim', 'tanding', 'tim', 'beedrill', 'raih', 'partipation', 'award', 'tim', 'urang', 'hasil', 'sabet', 'gelar', 'the', 'grand', 'award', 'kontes', 'rupa', 'giat', 'rutin', 'beyond', 'engineering', 'education', 'bee', 'project', 'selenggara', 'pus', 'national', 'university', 'pnu', 'ministry', 'of', 'trade', 'industry', 'and', 'energy', 'korea', 'selatan', 'bekerjasama', 'guru', 'indonesia', 'korea', 'selatan', 'berita', 'lengkap', 'baca']",743,14,2020-12-22,09:22:06,2.417912354669733
Image,"['lelah', 'sayang', 'lelah', 'didik', 'lelah', 'jaga', 'lembut', 'kuat', 'hati', 'lapang', 'cinta', 'abadi', 'buah', 'cinta', 'dunia', 'selamat', 'desember', 'pens', 'pensjoss', 'politeknik', 'hariibu']",277,2,2020-12-22,08:19:24,0.8911460329628209
Image,"['rapat', 'senat', 'buka', 'rangka', 'kukuh', 'guru', 'prof', 'ir', 'dadet', 'pramadihanto', 'meng', 'phd', 'bidang', 'ilmu', 'robotic', 'computer', 'vision', 'program', 'studi', 'teknik', 'komputer', 'departemen', 'teknik', 'informatika', 'komputer', 'prof', 'dr', 'ir', 'anang', 'tjahjono', 'mt', 'bidang', 'ilmu', 'teknik', 'elektro', 'program', 'studi', 'teknik', 'elektro', 'industri', 'departemen', 'teknik', 'elektro', 'sambut', 'wikan', 'sakarinto', 'st', 'msc', 'phd', 'direktur', 'jenderal', 'didik', 'vokasi', 'dr', 'h', 'emil', 'elestianto', 'dardak', 'bbus', 'msc', 'wakil', 'gubernur', 'jawa', 'timur', 'prof', 'dr', 'ir', 'm', 'nuh', 'dea', 'guru', 'its', 'selasa', 'desember', 'wib', 'live', 'streaming', 'youtube', 'pens', 'tv']",1066,4,2020-12-21,10:34:43,3.4176568289255145
Carousel,"['eepis', 'bidikmisi', 'organization', 'ebio', 'selenggara', 'career', 'development', 'program', 'kembang', 'skill', 'mahasiswa', 'selenggara', 'daring', 'zoom', 'video', 'conference', 'sabtu', 'workshop', 'mahasiswa', 'pens', 'buka', 'giat', 'tajuk', 'upgrade', 'entrepreneur', 'skill', 'with', 'uiux', 'design', 'hadir', 'gerald', 'mamengko', 'community', 'manager', 'uiux', 'indonesia', 'materi', 'berita', 'lengkap', 'baca', 'pensjoss', 'politeknik', 'uiux']",267,0,2020-12-20,10:08:05,0.8528171713300114
Carousel,"['marak', 'curi', 'sepeda', 'motor', 'indonesia', 'tim', 'mahasiswa', 'pens', 'rancang', 'sistem', 'aman', 'sepeda', 'motor', 'bas', 'internet', 'of', 'things', 'iot', 'tim', 'redge', 'anggota', 'gunawan', 'alifia', 'azzahra', 'dewa', 'pramudya', 'karya', 'inovatif', 'mahasiswa', 'prodi', 'd', 'teknik', 'elektronika', 'hasil', 'raih', 'juara', 'ajang', 'competition', 'and', 'innovation', 'of', 'education', 'and', 'science', 'selenggara', 'bem', 'fmipa', 'universitas', 'negeri', 'berita', 'lengkap', 'baca']",309,0,2020-12-15,19:49:47,0.9869681870448448
Carousel,"['direktorat', 'didik', 'vokasi', 'profesi', 'menteri', 'didik', 'budaya', 'republik', 'indonesia', 'laku', 'seleksi', 'program', 'kuat', 'didik', 'vokasi', 'ppptv', 'politeknik', 'elektronika', 'negeri', 'pens', 'rupa', 'salah', 'guru', 'usul', 'bantu', 'program', 'program', 'studi', 'prodi', 'cakup', 'bidang', 'kompetensi', 'inti', 'prodi', 'd', 'teknik', 'mekatronika', 'bidang', 'mesin', 'konstruksi', 'd', 'teknik', 'telekomunikasi', 'bidang', 'layan', 'awat', 'bidang', 'ekonomi', 'kreatif', 'prodi', 'd', 'teknologi', 'multimedia', 'broadcasting', 'berita', 'lengkap', 'baca']",362,0,2020-12-15,18:24:26,1.1562539925897537
Carousel,"['mahasiswa', 'pens', 'gabung', 'tim', 'bebag', 'iiagv', 'juang', 'kompetensi', 'vokasi', 'vfactor', 'direktorat', 'jenderal', 'didik', 'vokasi', 'menteri', 'didik', 'budaya', 'ri', 'tim', 'tampil', 'performa', 'hotel', 'sheraton', 'grand', 'jakarta', 'gandaria', 'city', 'hotel', 'jakarta', 'selatan', 'dukung', 'upa', 'like', 'komentar', 'akun', 'youtube', 'direktorat', 'jenderal', 'didik', 'vokasi', 'kontingen', 'pens', 'hasil', 'bangga', 'berita', 'lengkap', 'baca']",622,1,2020-12-14,09:35:15,1.98990673310336
Image,"['pandemi', 'covid', 'halang', 'mahasiswa', 'pens', 'toreh', 'prestasi', 'kali', 'tim', 'cerpens', 'mahasiswa', 'program', 'studi', 'teknik', 'komputer', 'hasil', 'bawa', 'nama', 'pens', 'kancah', 'nasional', 'mechanical', 'engineering', 'competition', 'meco', 'kategori', 'poster', 'tim', 'cerpens', 'hasil', 'raih', 'juara', 'kompetisi', 'selenggara', 'universitas', 'negeri', 'unesa', 'menang', 'kamis', 'daring', 'akun', 'instagram', 'resmi', 'meco', 'unesa', 'berita', 'lengkap', 'baca', 'pens', 'pensjoss', 'politeknik']",290,0,2020-12-13,12:20:23,0.9262808227928964
Image,"['selamat', 'nusantara', 'jaga', 'lestari', 'budaya', 'kitajangan', 'uni', 'agam', 'suku', 'bangsa', 'negara', 'pecah', 'bela', 'adu', 'domba', 'mari', 'bentuk', 'negara', 'indonesia', 'maju', 'kreatif', 'pens', 'pensjoss', 'politeknik', 'indonesia', 'harinusantara']",188,0,2020-12-13,09:23:45,0.6004854989140156
Carousel,"['hadap', 'era', 'new', 'normal', 'pens', 'hadir', 'inovasi', 'mocata', 'alat', 'kece', 'kondisi', 'tubuh', 'otomatis', 'alat', 'hasil', 'kolaborasi', 'perintah', 'daerah', 'batu', 'malang', 'mudah', 'deteksi', 'physical', 'distancing', 'ruang', 'layan', 'counting', 'unjung', 'capture', 'suhu', 'unjung', 'mocata', 'harap', 'dukung', 'masyarakat', 'jalan', 'protokol', 'sehat', 'pensjoss', 'pensjuara', 'politeknik', 'inovasiteknologi']",346,0,2020-12-10,09:56:23,1.1051488437460073
Image,"['mari', 'pilih', 'calon', 'jabat', 'pimpin', 'bersih', 'jahat', 'korupsi', 'suap', 'uang', 'receh', 'arti', 'izin', 'calon', 'pimpin', 'keruk', 'uang', 'negara', 'selamat', 'anti', 'korupsi', 'dunia', 'pens', 'politeknik', 'pensjoss', 'hariantikorupsidunia', 'stopkorupsi']",266,0,2020-12-09,10:01:19,0.8496230995272774
Carousel,"['pens', 'international', 'cooperation', 'office', 'pico', 'helat', 'sharing', 'session', 'minggu', 'usung', 'tema', 'optimize', 'personal', 'branding', 'in', 'digital', 'era', 'giat', 'hadir', 'narasumber', 'frengki', 'chua', 'cstmi', 'chief', 'of', 'staff', 'doit', 'viqi', 'firdaus', 'sahara', 's', 'st', 'produk', 'manager', 'rcti', 'sharing', 'session', 'kali', 'langsung', 'daring', 'cisco', 'webex', 'video', 'conference', 'siar', 'langsung', 'channel', 'youtube', 'pico', 'berita', 'lengkap', 'baca']",213,0,2020-12-07,09:35:02,0.6803372939823688
Carousel,"['mahasiswa', 'pens', 'cetak', 'prestasi', 'ajang', 'multimedia', 'and', 'game', 'event', 'mage', 'selenggara', 'departemen', 'teknik', 'komputer', 'institut', 'teknologi', 'puluh', 'november', 'its', 'langsung', 'daring', 'minggu', 'tim', 'feira', 'mahasiswa', 'program', 'studi', 'teknik', 'elektronika', 'pens', 'hasil', 'raih', 'juara', 'development', 'competition', 'kategori', 'internet', 'of', 'things', 'iot', 'usung', 'tema', 'embrace', 'a', 'new', 'normal', 'life', 'kompetisi', 'mahasiswa', 'aktif', 'siswa', 'sma', 'derajat', 'daerah', 'indonesia', 'berita', 'lengkap', 'baca']",500,4,2020-12-06,13:28:36,1.609812188577999
Carousel,"['kompetisi', 'inovasi', 'bisnis', 'mahasiswa', 'kibm', 'selenggara', 'hasil', 'kirim', 'delegasi', 'monitoring', 'evaluasi', 'monev', 'salah', 'tim', 'pens', 'otomus', 'sukses', 'laju', 'kimb', 'award', 'juara', 'harap', 'bidang', 'vokasi', 'tim', 'anggota', 'mahasiswa', 'program', 'studi', 'sistem', 'bangkit', 'energi', 'aulia', 'lailatul', 'fitri', 'alfian', 'taufiqurrahman', 'avicenna', 'm', 'izzanour', 'muhammad', 'syarifudiin', 'firmansyah', 'sultana', 'yafita', 'mawaddah', 'buah', 'ide', 'bisnis', 'gerak', 'sektor', 'budidaya', 'jamur', 'tiram', 'otomatisasi', 'proses', 'awat', 'berita', 'lengkap', 'baca']",165,0,2020-12-06,11:46:22,0.5270218474511307
Image,"['prestasi', 'kerap', 'toreh', 'mahasiswa', 'pens', 'kali', 'mahasiswa', 'program', 'studi', 'teknik', 'elektro', 'industri', 'kerjasama', 'pln', 'arief', 'rahmadani', 'hasil', 'raih', 'juara', 'lomba', 'vlog', 'kreatif', 'tema', 'pilbup', 'banyuwangi', 'cerdas', 'sehat', 'kompetisi', 'selenggara', 'komisi', 'pilih', 'kpu', 'kabupaten', 'banyuwangi', 'puncak', 'giat', 'upa', 'juara', 'laksana', 'daring', 'rabu', 'akun', 'instagram', 'resmi', 'kpu', 'banyuwangi', 'berita', 'lengkap', 'baca']",678,7,2020-12-04,13:51:51,2.187939184872876
Video,"['pens', 'tv', 'saing', 'guru', 'pens', 'pimnas', 'pekan', 'ilmiah', 'mahasiswa', 'nasional', 'pimnas', 'gelar', 'pusat', 'universitas', 'gadjah', 'mada', 'rangkai', 'giat', 'laksana', 'daring', 'pens', 'hasil', 'kirim', 'delegasi', 'tim', 'pkmgfk', 'tim', 'pkmkc', 'tim', 'pkmc', 'kontingen', 'pens', 'kontribusi', 'ajang', 'gengsi', 'video', 'lengkap', 'lihat', 'youtubecompenstv']",137,0,2020-12-03,12:24:55,0.4375878369745752
Image,"['salah', 'mahasiswa', 'pens', 'kontribusi', 'youthfest', 'sidoarjo', 'kompetisi', 'selenggara', 'dinas', 'pemuda', 'olahraga', 'pariwisata', 'sidoarjo', 'kategori', 'creative', 'talk', 'creative', 'competition', 'creative', 'bussiness', 'millenial', 'exhibition', 'muhammad', 'izzudin', 'fasya', 'program', 'studi', 'd', 'teknik', 'informatika', 'pens', 'hasil', 'juara', 'videografi', 'berita', 'lengkap', 'baca']",813,1,2020-12-03,11:52:39,2.5999744474255784
Video,"['pens', 'tv', 'pens', 'borong', 'gelar', 'juara', 'kri', 'tingkat', 'nasional', 'ajang', 'gengsi', 'kontes', 'robot', 'indonesia', 'kri', 'tingkat', 'nasional', 'selenggara', 'helat', 'delapan', 'daring', 'senin', 'institut', 'teknologi', 'bandung', 'itb', 'tuan', 'rumah', 'selenggara', 'kri', 'enam', 'tim', 'robotika', 'bangga', 'politeknik', 'elektronika', 'negeri', 'pens', 'laga', 'sukses', 'raih', 'delapan', 'harga', 'divisi', 'lomba', 'video', 'lengkap', 'lihat', 'youtubecompenstv']",228,0,2020-12-02,11:47:25,0.7282483710233806
Image,"['hi', 'peeps', 'we', 'are', 'back', 'with', 'another', 'sharing', 'session', 'series', 'personal', 'branding', 'is', 'the', 'practice', 'of', 'marketing', 'people', 'and', 'their', 'careers', 'as', 'trademark', 'personal', 'branding', 'can', 'help', 'you', 'reach', 'any', 'number', 'of', 'goals', 'both', 'personal', 'and', 'professional', 'it', 'also', 'can', 'lead', 'to', 'many', 'opportunities', 'for', 'advancement', 'in', 'your', 'career', 'due', 'to', 'the', 'importance', 'of', 'personal', 'branding', 'we', 'proudly', 'present', 'sharing', 'session', 'optimize', 'personal', 'branding', 'in', 'digital', 'era', 'with', 'the', 'amazing', 'speakers', 'frengki', 'chua', 'chief', 'of', 'staff', 'at', 'doit', 'viqi', 'firdaus', 'sahara', 'product', 'manager', 'at', 'rcti', 'the', 'webinar', 'will', 'be', 'held', 'on', 'sunday', 'th', 'december', 'via', 'webex', 'start', 'from', 'am', 'gmt', 'western', 'indonesia', 'time', 'link', 'for', 'the', 'webex', 'meeting', 'is', 'in', 'bitlywebinarpico', 'lets', 'join', 'with', 'us', 'thank', 'you', 'and', 'have', 'a', 'great', 'day', 'everyone', 'picopens', 'pico', 'internationaloffice', 'webinarseries']",305,0,2020-12-02,11:04:55,0.9741918998339082
