post_type,caption,like_count,comment_count,date,time,engagement_rate
Video,pens tv kenal teknologi power system prodi teknik elektro industri helat kuliah tamu tuju untuk motivasi mahasiswa dalam kembang riset kena power system program studi teknik elektro industri elin politeknik elektronika negeri pens usai helat kuliah tamu tajuk research life development for innovation and excellence experience turut datang prof dr takashi hiyama dari komamoto university jepang giat ini selenggara pada selasa ikut oleh seluruh dosen serta mahasiswa elin giat sebut tempat di ruang teater gedung d pens untuk video lengkap dapat lihat di youtubecompenstv,112,0,2019-10-01,06:46:45,0.35773604190622205
Carousel,minggu himpun mahasiswa telekomunikasi usai gelar buah latih guna kenal sistem komunikasi jarak jauh bas wireless yakni long range lora communication tempat di gedung d ruang a pens giat ini ikut oleh mahasiswa program studi telekomunikasi,296,0,2019-09-30,08:35:11,0.9454452536093011
Carousel,hari akhir selenggara international electronics symposium ies banyak tim usai laku presentasi kena teliti yang buat serta yang hadir tidak hanya dari indonesia saja lain juga dari mancanegara presentasi penilitian atau yang biasa sebut parallel session ini helat di lima ruang yang beda kategori yang presentasi yakni ies on engineering technology and applications ieseta ies on knowledge creation and inteligent computing ieskcic,370,1,2019-09-28,19:56:04,1.1850006388143606
Carousel,whim management kembali ada campus tour kali ini pens pilih sabagai salah satu tempat selenggara event ini bekerjasama dengan program studi teknologi game pens event yang tema whim talk creative industry ini usai selenggara pada jumat di ruang teater gedung d pens adapun rangkai acara pada event kali ini liput workshop talent scouting dan fun match mobile legends dengan evos esports,358,0,2019-09-28,14:52:03,1.1434777053788168
Carousel,bagai bentuk apresiasi dari karya yang telah buat serta dalam ajang ies banyak paper dan poster usai lalu tahap nilai dari tim dewan juri pada jumat drsritusta sukaridhoto phd jelas akan saring timtim baik untuk dapat predikatbest papertahun ini tempat di di ballroom sheraton giat hadir oleh keynote speakers tim panelis dosen serta serta,337,0,2019-09-28,10:32:35,1.0764021975214004
Image,tanggal september tepat dengan hari kereta api yang ke moga sarana transportasi khusus kereta api indonesia kai makin maju serta jadi transportasi favorit yang aman cepat dan tepat waktu sehingga banyak yang guna layan publik ini dan dapat kurang resiko macet khusus mari kita kerja keras untuk buat tranportasi dengan layan lebih baik selamat hari kereta api indonesia politeknik pensjoss harikeretaapi,238,0,2019-09-28,08:36:03,0.7601890890507218
Carousel,sidoarjo prestasi mahasiswa pens tak pernah surut kali ini datang dari ajang festival inovasi pemuda tingkat provinsi jawa timur yang ada oleh dinas pemuda olahraga dan pariwisata disporapar kabupaten sidoarjo pada minggu tim irc yang anggota darari adhi wicaksono tri mega yuliarti dan djadog juniver sriayu adistya yang rupa mahasiswa program studi teknik mekatronika hasil dapat juara pada kategori robotika dan hardware,584,0,2019-09-27,19:32:22,1.8653379327967294
Carousel,pasuk rangkai giat international electronics symposium ies pada jumat usai helat keynote speech yang laku oleh enam profesor yang asal dari jepang korea serta prancis bagi jadi dua sesi dengan moderator pertama yakni m agus zainudin phd dan amang sudarsono st phd giat helat di ballroom sheraton hotel,277,0,2019-09-27,18:16:16,0.8847578893573528
Carousel,politeknik elektronika negeri pens kembali gelar international electronics symposium ies rupa penyelanggaraan ke tema yang angkat pada tahun ini yakni the role of technointelligence in creating an open energy system towards energy democracy akan gelar lama dua hari giat tempat di sheraton hotel,341,0,2019-09-27,16:43:19,1.0891784847323367
Carousel,dalam rangka tutup dies natalis ke ukm seni islami usi politeknik elektronika negeri pens usai helat giat pens bersholawat pada kamis tempat di musala annahl pens giat turut hadir oleh warga serta civitas akademika pens giat sebut tuju untuk perat hubung antar mahasiswa dari luar maupun dari dalam pens,355,2,2019-09-27,10:25:39,1.1402836335760829
Carousel,program studi teknik elektro industri elin pens telah usai laksana kuliah tamu yang tajuk research life development for innovation and excellence experience pada selasa tempat di ruang teater gedung d pens giat ikut oleh mahasiswa dan dosen elin giat sebut turut hadir bicara yang asal dari jepang yaitu prof dr takashi hiyama,238,0,2019-09-25,10:11:17,0.7601890890507218
Carousel,salah satu mahasiswa politeknik elektronika negeri pens kembali toreh buah prestasi pada event islamic festival dan sehat yang helat sabtu di fakultas dokter universitas hang tuah ahmad faris muhtadi mahasiswa program studi d teknologi multimedia broadcasting hasil bawa pulang gelar juara pada kategori lomba poster,399,1,2019-09-25,07:49:55,1.27762872109365
Carousel,mataram prestasi gemilang kembali toreh oleh mahasiswa politeknik elektronika negeri pens tim lomba karya tulis ilmiah lkti yang diri dari tiga mahasiswa program studi sistem bangkit energi ini hasil raih predikat best presentation dalam ajang temu ilmiah mahasiswa bidikmisi timdiksi nasional giat yang langsung lama empat hari ini selenggara oleh forum mahasiswa bidikmisi formadiksi universitas mataram,429,0,2019-09-24,13:26:40,1.3702568033729399
Video,pens tv kolaborasi dengan gameloft indonesia pens perdana helat gameloft day ajak insaninsan muda untuk kenal industri game program studi teknologi game yang kolaborasi dengan gameloft indonesia usai gelar giat gameloft day pada jumat tempat di auditorium dan miniteater lantai serta laboratorium motion capture lantai gedung pascasarjana pens giat ikut oleh ratus ajar dan mahasiswa dari bagai daerah rupa giat open house pertama kali yang selenggara oleh gameloft indonesia giat ini tuju untuk kenal dan tambah wawas publik kena dunia kreatif khusus game untuk video lengkap dapat lihat di youtubecompenstv,186,0,2019-09-24,08:35:39,0.5940973553085473
Image,hari tani nasional raya tiap tanggal september tanggal sebut tetap bagai ingat bahwa pada tanggal sebut di tahun presiden republik indonesia soekarno tetap undangundang nomor tahun tentang atur dasar pokokpokok agraria uupa sektor tani di indonesia sangat peran bagai sektor serap tenaga kerja yang besar selamat hari tani nasional politeknik pensjoss haritaninasional,402,1,2019-09-24,08:28:50,1.2872109365018525
Carousel,jakarta tempuh studi di politeknik yang khusus diri di bidang elektro tidak jadi alas bagi mahasiswa pens untuk kembang minat di bidang lain untuk kali pertama pens kirim delegasi pada ajang kompetisi dan latih majalah kampus kmk ke tahun selenggara lama empat hari rangkai giat tempat di politeknik negeri media kreatif jakarta,356,0,2019-09-23,13:19:11,1.1370895617733487
Carousel,guna luas paham kena firebase himpun mahasiswa of computer engineering hmce pens usai helat workshop android tajuk connect your mobile app with firebase pada sabtu tempat di gedung teater d pens giat ini buka untuk umum,429,6,2019-09-22,09:38:51,1.3894212341893446
Video,pens tv wadah para gamers esport pens helat ivpl rise guna wadah para cinta game bidang esports pada sabtu komunitas esport politeknik elektronika negeri pens usai helat indonesia virtual pro league ivpl rise yang mana rupa turnamen esports dengan agam tanding mulai dari arena of valor aov fifa dan game player unknowns battlegrounds pubg ikut oleh mahasiswa dan masyarakat umum giat ini tempat di ruang auditorium gedung pascasarjana pens untuk video lengkap dapat lihat di youtubecompenstv,257,0,2019-09-21,18:28:47,0.8208764533026703
Carousel,guna luas paham publik kena industri game gameloft indonesia telah usai ada gameloft day di pens pada jumat acara yang turut hadir oleh ajar dan mahasiswa dari bagai daerah ini helat di auditorium dan miniteater lantai serta laboratorium motion capture lantai gedung pascasarjana pens,419,0,2019-09-21,09:49:54,1.3383160853455986
Carousel,guna siap mahasiswa dalam hadap tantang global asean selasa departemen teknik informatika dan komputer politeknik elektronika negeri pens telah usai selenggara giat tajuk sosialisasi update technology microsoft certified program giat ini tempat di ruang teater gedung d pens,255,0,2019-09-17,16:27:24,0.814488309697202
Carousel,kazan ajang gengsi yang adu antara profesional muda dari negara di penjuru dunia world skills competition wsc kazan usai gelar lama lima hari tempat di kazanarena dan kazanexpo salah satu wakil indonesia yang asal dari politeknik elektronika negeri pens yakni muhammad khoirul abdullah sukses raih medals of excellent pada kategori electronics competition hasil selesai tiga task project dengan maksimal khoirul raih peringkat puluh besar dalam ajang sebut,633,0,2019-09-17,10:13:09,2.0218474511307014
Image,menit waktu yang kita luang dapat manfaat untuk hidup orang lain satu kantong darah yang kita ikan dapat selamat nyawa manusia selamat hari palang merah indonesia ayo tingkat jiwa manusia generasi muda indonesia politeknik pens pensjoss politeknikjoss pmi haripmi,230,0,2019-09-17,08:11:28,0.7346365146288489
Carousel,minggu telah usai langsung seminar tajuk change your mind for your better future yang selenggara oleh ukm teknologi dan sehat pens tempat di gedung teater d pens giat perdana ini buka untuk umum,205,0,2019-09-16,09:32:15,0.6547847195604958
Carousel,guna beri wawas kepada para mahasiswa politeknik elektronika negeri pens badan eksekutif mahasiswa bem pens usai helat seminar dan workshop jurnalistik tajuk make your first professional web design pada minggu datang fahmy habibullah yang rupa bukalapak web designer bagai materi giat ini tempat di ruang miniteater gedung pascasarjana pens,368,0,2019-09-15,19:40:36,1.1754184234061582
Carousel,riau kompetisi mahasiswa bidang informatika politeknik nasional kmipn ke kembali gelar langsung lama dua hari di politeknik caltex riau tema yang usung kali ini yaitu it for smart society buka dalam delapan cabang lomba dalam sempat kali ini kontingen politeknik elektronika negeri pens hasil raih gelar juara umum dengan oleh juara yaitu juara rencana bisnis bidang tik juara hackathon dan juara internet of things,553,1,2019-09-15,14:11:19,1.7695157787147056
Carousel,sabtu komunitas esports politeknik elektronika negeri pens yang di naung oleh program studi prodi d teknogi game pens usai helat indonesia virtual pro league ivpl rise yang rupa turnamen esports dengan agam tanding mulai dari game arena of valor aov fifa dan game player unknowns battlegrounds pubg giat ini tempat di auditorium gedung pascasarjana pens,395,5,2019-09-15,10:04:06,1.27762872109365
Video,pens tv tips untuk mahasiswa baru tahun ajar baru sudah mulai pasuk dunia kuliah memang jadi momen yang sangat harga dan tidak lupa buat kamu yang baru saja lulus sma ini fase hidup baru kalian bagai mahasiswa di bangku kuliah tentu milik dinamika yang beda dengan masa putih abuabu apalagi jadi mahasiswa baru di politeknik nomer satu di indonesia kalian perlu siap beberapa hal ikut untuk dapat beradaptsi di lingkung baru nih kirakira apa aja sih yang bisa kalian laku di tahun ajar baru bagai mahasiswa ini yuk simak tips bagi mahasiswa baru kali ini dalam pens breakout untuk video lengkap dapat lihat di youtubecompenstv,467,0,2019-09-14,13:54:46,1.4916315318768365
Image,selamat kepada kontingen pens atas prestasi dalam ajang kompetisi mahasiswa bidang informatika politeknik nasional kmipn yang langsung pada tanggal september di politeknik caltex riau adapun prestasi yang dapat antara lain juara kategori hackathon juara kategori internet of things juara kembang bisnis tik juara umum kmipn politeknik pensjoss kmipn kmipn,317,0,2019-09-14,09:53:20,1.0125207614667178
Carousel,surabayapensacidguna bekal mahasiswa bidikmisi politeknik elektronika negeri pens tahun eepis bidikmisi organization ebio usai gelar kumpul bareng mahasiswa bidikmisi kumbang mas pada kamis helat di lapang merah gedung d pens giat ikut seluruh mahasiswa bidikmisi dari bagai angkat serta alumni,359,0,2019-09-13,14:07:41,1.146671777181551
Carousel,malaysia mahasiswa pens kembali harum nama kampus dan indonesia di kancah internasional ketua komunitas developer student club pens yakni muhammad alan nur hasil jadi salah satu delegasi pilih pada ajang southeast asia google developer student club summit langsung lama tiga hari giat tempat di hotel renaissance kuala lumpur,770,1,2019-09-13,08:59:31,2.4626293599080107
Carousel,bagai bentuk peduli hadap sama serta aja untuk jaga pola hidup sehat menteri sejahtera mahasiswa kesma badan eksekutif mahasiswa politeknik elektronika negeri bem pens usai gelar giat tajuk pens sehat langsung lama dua hari giat ini tempat di hall gedung d dan meeting room gedung d lantai pens rangkai giat diri dari donor darah salad day serta check up sehat,295,0,2019-09-12,13:19:23,0.9422511818065671
Carousel,unit giat rohani islam ukki pens usai helat giat tajuk bekal didik agama islam mahasiswa muslim pens pada rabu tempat di lapang merah gedung d pens giat yang hadir oleh ratus mahasiswa ini rupa buka dari giat mentoring untuk mahasiswa muslim pens,279,0,2019-09-12,11:37:30,0.8911460329628209
Image,kami keluarga politeknik elektronika negeri turut duka cita atas tinggal presiden ke indonesia bapak bacharuddin jusuf habibie moga beri tempat baik di sisi politeknik pensjoss bjhabibie indonesia,649,0,2019-09-11,21:15:43,2.0729525999744474
Image,selamat hari radio nasional moga radio dapat inspirasi dengar radio indonesia sekali di udara tetap di udara pens pensjoss politeknik politeknikjoss radio hariradio,204,0,2019-09-11,20:03:27,0.6515906477577615
Image,pens hasil raih peringkat pada klasterisasi kerja mahasiswa vokasi tahun oleh kemenristekdikti politeknik joss pens pensjoss politeknik politeknikjoss,852,2,2019-09-11,12:12:08,2.7277373195349432
Video,pens tv ajang harga wisuda ke pens kukuh wisudawan bagai ajang beri harga kepada mahasiswa rena telah hasil selesai didik yang tempuh politeknik elektronika negeri pens usai selenggara wisuda ke pada sabtu helat di graha puluh nopember banyak wisudawan kukuh bagai lulus kampus pens mana diri dari jenjang magister terap sarjana terap dan diploma turut hadir oleh seluruh orang tua dari masingmasing wisudawan serta civitas akademika pens rangkai giat langsung dengan khidmat untuk video lengkap dapat lihat di youtubecompenstv,283,0,2019-09-11,06:48:13,0.9039223201737575
Image,selamat ingat hari olahraga nasional haornas mari kita bangun karakter bangsa yang tangguh lalu olahraga politeknik pensjoss hariolahraga olahraga sehat,178,0,2019-09-09,23:28:04,0.5685447808866744
Video,pens tv saing dengan guru tinggi pens duduk peringkat pada pimnas pekan ilmiah mahasiswa nasional atau pimnas ke usai gelar pada tuan rumah giat kali ini yakni universitas udayana bal ikut banyak ilmuwan muda dari guru negeri tinggi dan guru tinggi swasta mereka akan presentasi banyak judul karya ilmiah yang akan nilai oleh orang juri pilih untuk video lengkap dapat lihat di youtubecompenstv,236,0,2019-09-09,07:34:44,0.7538009454452537
Carousel,politeknik elektronika negeri pens usai helat wisuda ke pada sabtu pada tahun ini hitung banyak dari total wisudawan pens dapat predikat cumlaude salah satu yakni eko mustofa yang masuk mahasiswa program bidikmisi dengan gudang prestasi yang telah raih lama di kampus pens pada kelulus ini indeks prestasi kumulatif ipk yang hasil raih yakni besar,1002,28,2019-09-08,18:13:50,3.289893956816149
Carousel,surabayapensacid bagai bentuk terima kasih dan ucap selamat kepada wisudawan ke seluruh himpun mahasiswa politeknik elektronika negeri pens usai helat giat arakarakan rupa agenda tahun guna sambut para wisudawan mahasiswa dari bagai angkat pun turut ambil andil dalam giat sebut gelar di graha puluh nopember pada sabtu para wisudawan ini di arak untuk kembali ke kampus pens dengan riah,899,1,2019-09-08,09:57:26,2.874664622460713
Carousel,bagai ajang harga kepada para mahasiswa yang telah selesai jenjang didik politeknik elektronika negeri pens telah usai gelar wisuda ke pada sabtu tempat di graha puluh nopember tahun ini pens lulus banyak wisudawan dari jenjang magister terap sarjana terap serta diploma giat sebut ikut seluruh orang tua dari masingmasing wisudawan dan civitas akademika pens,810,0,2019-09-08,09:41:53,2.5871981602146414
Image,selamat atas kelulus wisudawan pens yang ke moga dapat jadi individu yang karakter dan dampak bagi masyarakat serta ilmu yang dapat dapat terap di kemudian hari pens pensjoss politeknik politeknikjoss wisuda wisudapens,352,1,2019-09-07,12:35:15,1.1275073463651464
Carousel,kamis himpun mahasiswa teknik mekatronika hima meka politeknik elektronika negeri pens usai helat giat farewell party dan welcome party fpwp tempat di lapang merah gedung d pens giat hadir oleh dosen staff serta seluruh mahasiswa teknik mekatronika usung tema ragam cita satu mekatronika raya ini tuju bagai memempererat hubung antar angkat,416,0,2019-09-06,14:16:53,1.3287338699373963
Carousel,himpun mahasiswa telekomunikasi hima telkom pens usai helat acara most unforgettable graduation party of telecomunication mosfet pada kamis tempat di lapang futsal pens giat tahun ini rupa farewell party untuk mahasiswa yang akan langsung wisuda,362,0,2019-09-06,12:30:58,1.1562539925897535
Video,pens tv flash news capai prestasi pens di bulan agustus pada bulan agustus mampu dan prestasi politeknik elektronika negeri kembali patut apresiasi kancah nasional mulai dari klasterisasi guru tinggi vokasi indonesia baik ajang komurindokombat hingga raih harga dalam anugerah widyapadhi politeknik semua informasi sebut telah kami rangkum lama detik dalam flash news untuk video lengkap dapat lihat di youtubecompenstv,296,0,2019-09-06,08:06:40,0.9454452536093011
Carousel,jelang wisuda ke himpun mahasiswa multimedia broadcasting hima mmb politeknik elektronika negeri pens usai selenggara farewell party dengan usung tema lets farm ikut oleh mahasiswa departemen teknologi multimedia kreatif dari bagai angkat giat ini tempat di depan gedung d pens,403,1,2019-09-05,17:10:01,1.2904050083045868
Carousel,mahasiswa pens tak hentihentinya toreh prestasi kali ini dalam ajang karya tulis ilmiah nasional yakni smart innovation of writing snow gelar lama dua hari oleh himpun mahasiswa teknik fisika teknik fisika institut teknologi puluh nopember its dua mahasiswa pens yakni lusiana diyan ningrum dan fadl lul hakim ihsan hasil oleh juara dalam kategori mahasiswa angkat tema industry for better nation giat tempat di gedung teknik fisika its,427,0,2019-09-04,07:37:55,1.3638686597674716
Video,pens tv sarasehan dan sinau bareng cak nun jadi puncak dies natalis pens ke raya dies natalis politeknik elektronika negeri pens ke telah pasuk puncak acara jumat pens usai helat sarasehan yang tempat di auditorium gedung pascasarjana pens angkat tema peduli mutu pacu inovasi sarasehan sebut hadir prof dr mohammad nuh dan emha ainun nadjib atau yang kental sapa cak nun jelang malam hari rangkai acara lanjut dengan sinau bareng cak nun dan kyai kanjeng yang helat di lapang merah pens ribu tonton dari bagai daerah tampak padat acara sebut untuk video lengkap dapat lihat di youtubecompenstv,174,0,2019-09-03,17:22:09,0.5557684936757379
Carousel,menteri sosial bangsa badan eksekutif mahasiswa bem politeknik elektronika negeri pens telah usai helat sekolah politeknokrat chapter lama dua hari hitung sejak sabtu giat sebut tempat di kampus pens,381,0,2019-09-02,15:53:01,1.2169413568417018
Carousel,guna beri wawas kepada mahasiswa baru jurus d teknologi game politeknik elektronika negeri pens kena developer team dalam cipta game lama tiga hari hitung sejak telah usai selenggara game jam internal season angkat tema da real developer giat tempat di lab gt studio game program studi prodi game technology pens,303,0,2019-09-02,13:58:23,0.9678037562284401
Carousel,purwokerto mahasiswa pens tak hentihentinya toreh prestasi sabtu tim oceanreborn yang diri dari fiannurdin kisron dan arif hidayah hasil raih juara pada technology competition yang ada oleh microsoft user group indonesia mugi purwokerto dan perintah kabupaten banyumas pada kompetisi yang gelar di pendopo sipanji purwokerto ini oceanreborn suguh karya inovasi tepat guna bas teknologi untuk wujud smart city di kabupaten banyumas,494,1,2019-09-02,12:21:44,1.581065542353392
Carousel,dalam rangka ingat hari besar islam phbi hijriyah unit giat rohani islam ukki usai langsung kompetisi muslim muslimah prestasi mmb dan hijab fashion tidak hanya itu ukki juga helat seminar rangkap kaji semangka tema making negotiations and resolution for better new year to myself sama ustaz adri suyanto,301,0,2019-09-01,16:41:58,0.9614156126229718
Image,mari sambut tahun baru islam dengan penuh indah dan harap apa yang akan jadi adalah lebih baik dari kemarin politeknik pensjoss tahunbaruhijriyah h,298,1,2019-09-01,08:00:48,0.9550274690175035
Carousel,program studi teknik informatika politeknik elektronika negeri pens telah usai helat kuliah tamu program industriakademis pada jumat hadir pt maulid teknologi kreatif giat ini ikut oleh seluruh mahasiswa teknik informatika pens giat sebut tempat di ruang teater gedung d pens,266,0,2019-08-31,13:18:29,0.8496230995272774
Image,selamat kepada kontingen pens atas capai prestasi dalam ajang pekan ilmiah mahasiswa nasional pimnas ke yang tempat di universitas udayana bal pens pensjoss politeknik politeknikjoss pimnas,382,0,2019-08-31,11:49:23,1.220135428644436
Carousel,pasuk puncak acara dies natalis politeknik elektronika negeri pens jumat usai langsung giat sinau bareng cak nun dan kyai kanjeng tempat di lapang merah gedung d pens dan area parkir mahasiswa tema yang usung kali ini yaitu didik semai adab giat sebut ikut oleh ribu tonton dari bagai daerah berita lengkap dapat di baca di,684,2,2019-08-31,09:41:58,2.19113325667561
Image,update ikut ini adalah peringkat besar guru tinggi baik dalam ajang pekan ilmiah mahasiswa nasional pimnas ke yang tempat di universitas udayana bal selamat bagi para menang sumber ristekdikti pens pensjoss politeknik politeknikjoss pimnas,1167,13,2019-08-31,09:38:51,3.7690047272262683
Carousel,rangkai giat dies natalis ke terus lanjut politeknik elektronika negeri pens usai gelar giat sarasehan pada jumat usung tema peduli mutu pacu inovasi giat ini turut hadir oleh emha ainun nadjib cak nun dan prof dr mohammad nuh tempat di auditorium gedung pascasarjana lantai giat ikut oleh ratus tamu undang dan mahasiswa pens,407,0,2019-08-31,06:41:10,1.2999872237127892
Carousel,bal rangkai giat pekan ilmiah mahasiswa nasional pimnas ke usai gelar event gengsi ini resmi tutup oleh kemenristekdikti pada jumat salah satu delegasi baik pens yakni tim iiagv pada bidang pkmt hasil bawa pulang medali perak untuk kategori poster dan medali emas untuk kategori presentasi dalam ajang ini usai umum menang tahun ini pens turut hasil capai urut ke atas guru tinggi baik dalam ajang pimnas ke,630,4,2019-08-31,02:10:20,2.0250415229334355
Carousel,tuju sambut mahasiswa baru teknik telekomunikasi angkat jumat himpun mahasiswa telekomunikasi hima telkom usai selenggara telcom gathering and welcome party gateway tempat di lapang futsal pens giat turut hadir seluruh mahasiswa aktif dan alumni teknik telekomunikasi pens,431,0,2019-08-30,15:31:07,1.3766449469784081
Carousel,bagai wadah untuk kumpul sama seluruh angkat himpun mahasiswa sistem bangkit energi hima energi politeknik elektronika negeri pens usai helat giat farewell party welcome party pada kamis tempat di amphiteater gedung d pens giat ini usung tema a million dreams dengan hadir oleh dosen serta seluruh mahasiswa spe,490,0,2019-08-30,11:18:32,1.5650951833397215
Carousel,bal pasuk selenggara hari tiga ajang pimnas kamis agenda presentasi kembali lanjut hari ini presentasi hasil selesai oleh puluh delegasi pens dengan cakap dan baik puluh tim ini diri dari bidang pkmkc bidang pkmt dan dari bidang pkmgfk yaitu tim iiagv shiap sichubat as sovil deraments fiona drakor greenhouse smartgto dan sista cana giat helat di tiga lokasi yakni gedung fakultas hukum gedung fakultas teknik dan areal kelas internasional universitas udayana,419,0,2019-08-29,18:20:09,1.3383160853455986
Carousel,bal kamis sarasehan pimpin guru tinggi bidang mahasiswa pada ajang pimnas usai gelar ikut seluruh wakil dari guru tinggi indonesia giat helat di ruang bangsa gedung rektorat lt universitas udayana bal pada sempat ini laku diskusi dan sosialisasi kena tuan rumah untuk pimnas nanti berita lengkap dapat baca di,206,0,2019-08-29,17:11:26,0.6579787913632298
Carousel,bagai upaya untuk erat hubung antar mahasiswa politeknik elektronika negeri pens usai gelar giat malam akrab pada rabu langsung di lapang merah gedung d pens giat hadir seluruh mahasiswa pens usung tema kemah bareng atau kumpul mahasiswa baru angkat giat langsung riah berita lengkap dapat baca di,527,2,2019-08-29,14:28:57,1.6896639836463525
Carousel,bal puncak pekan ilmiah mahasiswa nasional sedang langsung di universitas udayana bal pasuk hari pertama presentasi pada rabu banyak lima tim delegasi pens pada bidang pkmkc yakni tim ssvcrive rotanoid ratu tani pop dan gomapph usai laku presentasi yang helat di fakultas hukum kampus unud lima tim sebut hasil selesai presentasi dengan apik dan muas,482,4,2019-08-29,11:35:26,1.552318896128785
Carousel,bal rupa salah satu dari serangkain giat pekan ilmiah mahasiswa nasional pimnas ke rabu usai gelar studium general yang undang seluruh wakil kontingen guru tinggi dari seluruh indonesia angkat tema desa wisata kembang bekraf dan ekonomi rakyat di bal giat helat di gedung udayana international convention centre dengan bicara i made teja selaku dinas lingkung hidup propinsi bal dan made badra selaku kepala dinas pariwisata kabupaten badung,301,0,2019-08-29,06:19:42,0.9614156126229718
Carousel,pens raih juara kategori widyapadhi politeknik dalam anugrah iptek dan inovasi politeknik elektronika negeri pens kembali raih juara dalam anugrah iptek dan inovasi kategori widyapadhi politeknik sub kategori produk inovasi harga sebut beri langsung oleh prof h mohamad nasir bagai menteri riset teknologi dan didik tinggi kepada dr zainal arief selaku direktur pens di lapang puput renon denpasar bal,477,1,2019-08-28,15:17:37,1.526766321706912
Carousel,bal bagai salah satu bentuk apresiasi hadap karya pada pimnas delegasi baik pens banyak tim diri dari pkmkc pkmt dan pkmgfk usai ikut nilai pamer poster dan produk pkm oleh dewan juri sistem nilai poster ini diri dari substansi kreatifitas inovasi nilai guna jelas informasi serta daya tarik hadir satu wakil dari tiap guru tinggi giat helat pada rabu di dua tempat yakni gedung undagri graha fakultas teknik dan gedung widyasabha universitas udayana bal,475,3,2019-08-28,14:10:46,1.526766321706912
Carousel,bal guna bekal seluruh serta belum giat lomba yang akan mulai esok hari delegasi pens usai ikut technical metting yang langsung di gedung widya padma politeknik negeri bal turut hadir beberapa tim juri dalam momen sebut mereka bekal dengan kriteria nilai presentasi dan poster,411,0,2019-08-28,06:33:28,1.3127635109237255
Carousel,bal helat akbar pekan ilmiah mahasiswa nasional pimnas ke resmi buka pada selasa hal ini jadi tanda mula tanding antar delegasi guru tinggi yang hadir kali ini pens hasil kirim banyak tim baik untuk turut saing sama tim lain buka oleh menteri riset teknologi dan didik tinggi menristekdikti giat helat di area pedestal garuda wisnu kencanagwk cultural park bal,374,0,2019-08-28,06:14:04,1.194582854222563
Carousel,helat pekan ilmiah mahasiswa nasional pimnas ke sudah depan mata seperti tahuntahun belum pens turut kirim beberapa delegasi baik dalam ajang gengsi ini guna beri bekal kepada seluruh tim senin usai gelar lepas tim pimnas oleh direktur pens yakni dr zainal arief st mt hadir banyak tim serta dosen bimbing giat helat di ruang sidang lt gedung pascasarjana pens,705,1,2019-08-27,06:43:54,2.2550146927302928
Image,helat kompetisi antariksa komurindokombat telah usai gelar selamat kepada tim dirgantara pens yang sukses raih gelar juara umum pada komurindokombat yang langsung di lembaga terbang dan antariksa nasional lap pada agustus tetap semangat dan terus karya pensjoss politeknikjoss komurindokombat,478,1,2019-08-26,17:51:07,1.529960393509646
Carousel,bandung mampu dan prestasi mahasiswa politeknik elektronika negeri pens kembali patut apresiasi kancah nasional kali ini tim dirgantara pens hasil raih tiga kategori juara dalam ajang kompetisi muat roket indonesia dan wahana sistem kendali kompetisi muat balon atmosfer komurindokombat yang laksana di lembaga terbang dan antariksa nasional lap bandung hitung sejak rabu tidak hanya itu delegasi pens juga hasil bawa pulang gelar bagai juara umum komurindokombat,755,2,2019-08-26,10:50:37,2.417912354669733
Image,didik adalah satusatunya kunci untuk buka dunia ini serta paspor untuk tuju bebas oprah winfrey selamat tempuh tahun ajar baru semester ganjil semangat dalam jalan dan selalu doa dalam awal pens pensjoss politeknik politeknikjoss ganjil semesterganjil,360,1,2019-08-26,09:55:31,1.1530599207870191
Carousel,himpun mahasiswa teknik informatika himit politeknik elektronika negeri pens yang kerja sama dengan komunitas androiddev telah gelar dilo roadshow and androiddev meetup pada sabtu tempat ruang teater gedung d pens acara ini buka pada pukul wib tidak hanya datang dari mahasiswa pens serta yang hadir juga asal dari beberapa guru tinggi dan komunitas androiddev di berita lengkap dapat baca di,305,0,2019-08-26,08:34:56,0.9741918998339082
Video,pens tv kukuh mahasiswa baru pens hadir dirjen belmawa kemenristekdikti dalam rangka kukuh mahasiswa baru politeknik elektronika negeri pens pens usai helat sidang buka senat yang laksana pada jumat tempat di lapang merah pens giat ini turut hadir seluruh mahasiswa baru pens mulai dari program studi didik jarak jauh pjj lanjut jenjang lj sarjana terap diploma dan program studi luar kampus utama psdku tidak hanya itu beberapa tamu undang seperti bupati lamongan sumenep dan ditjen belmawa ristekdikti yakni prof dr ismunandar juga hadir dalam momen sakral sebut untuk video lengkap dapat lihat di youtubecompenstv,350,0,2019-08-26,06:17:19,1.1179251309569438
Carousel,rupa bentuk bekal kepada mahasiswa baru politeknik elektronika negeri pens tengah langsung giat latih terampil manajemen mahasiswa pratingkat dasar lkmm pratd hitung sejak senin tempat di kampus pens pada latih sebut tema yang usung yakni pelopor mahasiswa yang adaptif dan pandang depan wayang,570,0,2019-08-24,07:36:55,1.8206209275584515
Carousel,dalam rangka kukuh mahasiswa baru pens politeknik elektronika negeri pens usai helat sidang senat buka pada jumat usung tema cetak sdm unggul kreatif inovatif dan kompetitif tuju indonesia dalam giat yang tempat di lapang merah pens ini juga dapat studium general dengan hadir dirjen belmawa ristekdikti yakni prof dr ismunandar banyak mahasiswa baru pens resmi bagai mahasiswa pens dalam momen sakral sebut berita lengkap dapat baca,936,7,2019-08-24,07:33:39,3.01200970997828
